,time,price,pchange,change,volume,amount,type
454,14:32:48,10.82,-3.48,-0.01,10,10820,卖盘
455,14:32:45,10.83,-3.39,0.0,2,2166,买盘
456,14:32:42,10.83,-3.39,0.0,58,62814,买盘
457,14:32:39,10.83,-3.39,0.0,2,2166,买盘
458,14:32:36,10.83,-3.39,0.02,2,2166,买盘
459,14:32:33,10.81,-3.57,-0.01,56,60536,卖盘
460,14:32:30,10.82,-3.48,0.0,16,17312,买盘
461,14:32:27,10.82,-3.48,0.0,14,15148,买盘
462,14:32:24,10.82,-3.48,0.0,109,117938,中性盘
463,14:32:24,10.82,-3.48,0.01,109,117938,买盘
464,14:32:21,10.81,-3.57,0.0,106,114586,卖盘
465,14:32:18,10.81,-3.57,0.0,31,33511,卖盘
466,14:32:15,10.81,-3.57,0.0,35,37835,买盘
467,14:32:12,10.81,-3.57,0.0,65,70265,买盘
468,14:32:09,10.81,-3.57,0.01,7,7567,买盘
469,14:32:06,10.8,-3.66,-0.01,15,16200,卖盘
470,14:32:03,10.81,-3.57,0.0,47,50807,买盘
471,14:32:00,10.81,-3.57,0.0,25,27025,买盘
472,14:31:57,10.81,-3.57,-0.01,93,100533,卖盘
473,14:31:54,10.82,-3.48,0.0,9,9738,买盘
474,14:31:51,10.82,-3.48,0.0,132,142824,买盘
475,14:31:48,10.82,-3.48,0.02,8,8656,买盘
476,14:31:45,10.8,-3.66,-0.02,298,321840,卖盘
477,14:31:42,10.82,-3.48,-0.01,40,43280,卖盘
478,14:31:36,10.83,-3.39,0.01,26,28158,买盘
479,14:31:33,10.82,-3.48,0.01,156,168792,买盘
480,14:31:30,10.81,-3.57,0.01,98,105938,买盘
481,14:31:27,10.8,-3.66,-0.01,29,31320,卖盘
482,14:31:24,10.81,-3.57,0.0,36,38916,买盘
483,14:31:21,10.81,-3.57,0.0,104,112424,买盘
484,14:31:18,10.81,-3.57,0.0,33,35673,买盘
485,14:31:15,10.81,-3.57,0.0,53,57293,卖盘
486,14:31:12,10.81,-3.57,-0.01,68,73508,卖盘
487,14:31:09,10.82,-3.48,0.0,660,714120,买盘
488,14:31:06,10.82,-3.48,0.0,22,23804,买盘
489,14:31:03,10.82,-3.48,0.0,2,2164,买盘
490,14:31:00,10.82,-3.48,0.01,32,34624,卖盘
491,14:30:57,10.81,-3.57,-0.02,516,557796,卖盘
492,14:30:51,10.83,-3.39,0.0,46,49818,买盘
493,14:30:48,10.83,-3.39,0.0,510,552330,买盘
494,14:30:45,10.83,-3.39,0.01,2,2166,买盘
495,14:30:42,10.82,-3.48,-0.07,16,17312,卖盘
496,14:30:39,10.89,-2.85,0.07,504,548856,买盘
497,14:30:36,10.82,-3.48,-0.02,49,53018,卖盘
498,14:30:33,10.84,-3.30,0.0,50,54200,买盘
499,14:30:30,10.84,-3.30,0.02,1,1084,中性盘
500,14:30:27,10.82,-3.48,-0.06,1,1082,卖盘
501,14:30:21,10.88,-2.94,-0.01,68,73984,卖盘
502,14:30:18,10.89,-2.85,0.08,20,21780,中性盘
503,14:30:12,10.81,-3.57,-0.09,1495,1616095,卖盘
504,14:30:09,10.9,-2.77,0.0,1,1090,买盘
505,14:30:06,10.9,-2.77,-0.02,5,5450,买盘
506,14:30:03,10.92,-2.59,0.02,30,32760,买盘
507,14:30:00,10.9,-2.77,0.0,1,1090,卖盘
508,14:29:57,10.9,-2.77,0.0,11,11990,卖盘
509,14:29:54,10.9,-2.77,0.0,1,1090,卖盘
510,14:29:51,10.9,-2.77,0.0,16,17440,卖盘
511,14:29:48,10.9,-2.77,-0.03,10,10900,卖盘
512,14:29:45,10.93,-2.50,0.0,13,14209,买盘
513,14:29:42,10.93,-2.50,0.0,10,10930,买盘
514,14:29:36,10.93,-2.50,0.01,1750,1912750,买盘
515,14:29:33,10.92,-2.59,0.0,34,37128,卖盘
516,14:29:30,10.92,-2.59,0.0,15,16380,卖盘
517,14:29:27,10.92,-2.59,-0.01,5,5460,卖盘
518,14:29:24,10.93,-2.50,0.01,47,51371,买盘
519,14:29:21,10.92,-2.59,0.0,6,6552,买盘
520,14:29:18,10.92,-2.59,0.0,110,120120,买盘
521,14:29:15,10.92,-2.59,0.0,13,14196,买盘
522,14:29:12,10.92,-2.59,0.0,2,2184,买盘
523,14:29:06,10.92,-2.59,-0.01,14,15288,卖盘
524,14:29:03,10.93,-2.50,0.01,19,20767,买盘
525,14:29:00,10.92,-2.59,0.03,288,314496,买盘
526,14:28:57,10.89,-2.85,0.0,99,107811,中性盘
527,14:28:57,10.89,-2.85,0.0,99,107811,卖盘
528,14:28:54,10.89,-2.85,0.0,7,7623,买盘
529,14:28:51,10.89,-2.85,0.0,24,26136,买盘
530,14:28:48,10.89,-2.85,0.01,83,90387,买盘
531,14:28:45,10.88,-2.94,-0.01,21,22848,卖盘
532,14:28:42,10.89,-2.85,0.0,100,108900,买盘
533,14:28:39,10.89,-2.85,-0.01,14,15246,中性盘
534,14:28:36,10.9,-2.77,0.02,98,106820,买盘
535,14:28:33,10.88,-2.94,-0.02,27,29376,卖盘
536,14:28:30,10.9,-2.77,0.01,15,16350,买盘
537,14:28:27,10.89,-2.85,0.0,51,55539,卖盘
538,14:28:24,10.89,-2.85,0.0,39,43244,买盘
539,14:28:21,10.89,-2.85,0.0,8,8712,买盘
540,14:28:18,10.89,-2.85,0.0,1,1089,买盘
541,14:28:15,10.89,-2.85,-0.01,24,26136,卖盘
542,14:28:12,10.9,-2.77,0.0,13,14170,买盘
543,14:28:09,10.9,-2.77,0.0,13,14170,买盘
544,14:28:06,10.9,-2.77,0.0,16,17440,买盘
545,14:28:03,10.9,-2.77,0.0,21,22890,买盘
546,14:28:00,10.9,-2.77,0.0,76,82840,买盘
547,14:27:57,10.9,-2.77,0.01,50,54500,买盘
548,14:27:54,10.89,-2.85,0.01,326,355014,买盘
549,14:27:51,10.88,-2.94,0.01,99,107712,买盘
550,14:27:48,10.87,-3.03,0.0,71,77177,买盘
551,14:27:45,10.87,-3.03,0.01,71,77177,买盘
552,14:27:42,10.86,-3.12,0.0,69,74934,买盘
553,14:27:39,10.86,-3.12,0.0,34,36924,买盘
554,14:27:36,10.86,-3.12,0.0,37,40182,买盘
555,14:27:33,10.86,-3.12,0.0,129,140094,买盘
556,14:27:30,10.86,-3.12,0.0,23,24978,买盘
557,14:27:27,10.86,-3.12,0.0,26,28236,买盘
558,14:27:24,10.86,-3.12,0.0,69,74934,买盘
559,14:27:21,10.86,-3.12,0.0,118,128148,买盘
560,14:27:18,10.86,-3.12,-0.01,51,55386,卖盘
561,14:27:15,10.87,-3.03,0.0,11,11957,买盘
562,14:27:12,10.87,-3.03,-0.01,406,441322,卖盘
563,14:27:06,10.88,-2.94,0.0,503,547264,买盘
564,14:27:03,10.88,-2.94,0.0,43,46784,买盘
565,14:27:00,10.88,-2.94,0.0,40,43520,买盘
566,14:26:57,10.88,-2.94,0.0,11,11968,买盘
567,14:26:54,10.88,-2.94,0.0,3,3264,买盘
568,14:26:51,10.88,-2.94,-0.01,78,84864,卖盘
569,14:26:48,10.89,-2.85,0.01,101,109989,买盘
570,14:26:45,10.88,-2.94,-0.01,41,44608,卖盘
571,14:26:42,10.89,-2.85,0.01,200,217800,买盘
572,14:26:39,10.88,-2.94,-0.01,2,2176,卖盘
573,14:26:33,10.89,-2.85,0.01,30,32670,买盘
574,14:26:27,10.88,-2.94,-0.01,137,149056,卖盘
575,14:26:24,10.89,-2.85,-0.01,21,22869,卖盘
576,14:26:21,10.9,-2.77,0.0,3,3270,买盘
577,14:26:15,10.9,-2.77,0.02,2,2180,中性盘
578,14:26:12,10.88,-2.94,0.0,11,11968,卖盘
579,14:26:06,10.88,-2.94,-0.02,125,136000,卖盘
580,14:26:03,10.9,-2.77,0.02,63,68670,买盘
581,14:26:00,10.88,-2.94,-0.02,38,41344,卖盘
582,14:25:57,10.9,-2.77,0.0,20,21800,买盘
583,14:25:54,10.9,-2.77,0.01,6,6540,买盘
584,14:25:45,10.89,-2.85,0.0,16,17424,买盘
585,14:25:42,10.89,-2.85,0.0,149,162261,买盘
586,14:25:39,10.89,-2.85,0.0,10,10890,买盘
587,14:25:36,10.89,-2.85,0.01,3,3267,买盘
588,14:25:33,10.88,-2.94,0.0,44,47872,卖盘
589,14:25:24,10.88,-2.94,0.0,24,26112,中性盘
590,14:25:24,10.88,-2.94,-0.01,24,26112,卖盘
591,14:25:21,10.89,-2.85,0.01,45,49005,买盘
592,14:25:18,10.88,-2.94,0.0,26,28288,卖盘
593,14:25:15,10.88,-2.94,0.0,10,10880,卖盘
594,14:25:12,10.88,-2.94,-0.01,10,10880,卖盘
595,14:25:09,10.89,-2.85,0.02,82,89298,买盘
596,14:25:06,10.87,-3.03,0.0,71,77177,卖盘
597,14:25:03,10.87,-3.03,0.0,10,10870,卖盘
598,14:25:00,10.87,-3.03,-0.01,61,66307,卖盘
599,14:24:54,10.88,-2.94,0.01,29,31552,买盘
600,14:24:51,10.87,-3.03,-0.01,75,81525,卖盘
601,14:24:48,10.88,-2.94,0.01,17,18496,买盘
602,14:24:45,10.87,-3.03,0.02,571,620677,买盘
603,14:24:42,10.85,-3.21,0.0,128,138880,买盘
604,14:24:39,10.85,-3.21,0.0,3,3255,买盘
605,14:24:36,10.85,-3.21,0.0,103,111755,买盘
606,14:24:33,10.85,-3.21,0.0,13,14105,买盘
607,14:24:30,10.85,-3.21,0.01,10,10850,买盘
608,14:24:27,10.84,-3.30,-0.02,92,99728,卖盘
609,14:24:24,10.86,-3.12,0.0,15,16290,买盘
610,14:24:21,10.86,-3.12,0.0,36,39096,买盘
611,14:24:18,10.86,-3.12,0.02,47,51042,中性盘
612,14:24:15,10.84,-3.30,-0.03,550,596200,卖盘
613,14:24:12,10.87,-3.03,0.01,91,98917,买盘
614,14:24:09,10.86,-3.12,0.0,91,98826,卖盘
615,14:24:06,10.86,-3.12,-0.01,10,10860,卖盘
616,14:24:03,10.87,-3.03,0.01,76,82612,买盘
617,14:24:00,10.86,-3.12,0.0,265,287790,卖盘
618,14:23:57,10.86,-3.12,0.0,62,67332,卖盘
619,14:23:54,10.86,-3.12,-0.01,31,33666,卖盘
620,14:23:51,10.87,-3.03,0.01,26,28262,买盘
621,14:23:48,10.86,-3.12,-0.01,79,85794,卖盘
622,14:23:45,10.87,-3.03,0.01,30,32610,买盘
623,14:23:42,10.86,-3.12,0.0,111,120546,卖盘
624,14:23:39,10.86,-3.12,0.0,23,24978,卖盘
625,14:23:36,10.86,-3.12,0.0,22,23892,卖盘
626,14:23:33,10.86,-3.12,-0.01,36,39096,卖盘
627,14:23:30,10.87,-3.03,0.01,51,55437,买盘
628,14:23:27,10.86,-3.12,0.01,16,17376,卖盘
629,14:23:24,10.85,-3.21,0.0,3,3255,卖盘
630,14:23:21,10.85,-3.21,0.0,240,260400,买盘
631,14:23:18,10.85,-3.21,0.0,27,29295,买盘
632,14:23:15,10.85,-3.21,0.0,195,211575,卖盘
633,14:23:12,10.85,-3.21,-0.03,15,16275,卖盘
634,14:23:09,10.88,-2.94,0.03,175,190400,买盘
635,14:23:06,10.85,-3.21,-0.01,87,94395,卖盘
636,14:23:03,10.86,-3.12,0.01,35,38010,买盘
637,14:23:00,10.85,-3.21,-0.03,130,141050,卖盘
638,14:22:57,10.88,-2.94,0.02,127,138176,买盘
639,14:22:54,10.86,-3.12,-0.01,222,241092,卖盘
640,14:22:51,10.87,-3.03,0.02,525,570675,买盘
641,14:22:48,10.85,-3.21,-0.01,23,24955,卖盘
642,14:22:45,10.86,-3.12,0.01,382,414852,买盘
643,14:22:42,10.85,-3.21,0.0,23,24955,卖盘
644,14:22:39,10.85,-3.21,-0.01,180,195300,卖盘
645,14:22:36,10.86,-3.12,0.0,29,31494,买盘
646,14:22:33,10.86,-3.12,0.01,145,157470,买盘
647,14:22:30,10.85,-3.21,0.0,72,78120,卖盘
648,14:22:27,10.85,-3.21,-0.01,155,168175,卖盘
649,14:22:24,10.86,-3.12,0.01,184,199824,买盘
650,14:22:21,10.85,-3.21,0.0,37,40145,卖盘
651,14:22:18,10.85,-3.21,-0.01,18,19530,卖盘
652,14:22:15,10.86,-3.12,0.01,5,5430,买盘
653,14:22:12,10.85,-3.21,-0.01,64,69440,卖盘
654,14:22:09,10.86,-3.12,0.0,26,28236,卖盘
655,14:22:06,10.86,-3.12,0.0,145,157470,卖盘
656,14:22:03,10.86,-3.12,0.0,79,85794,中性盘
657,14:22:03,10.86,-3.12,0.0,79,85794,卖盘
658,14:22:00,10.86,-3.12,0.0,213,231318,卖盘
659,14:21:57,10.86,-3.12,0.0,317,344262,卖盘
660,14:21:54,10.86,-3.12,0.0,28,30408,卖盘
661,14:21:51,10.86,-3.12,0.0,5,5430,卖盘
662,14:21:48,10.86,-3.12,0.0,155,168330,卖盘
663,14:21:45,10.86,-3.12,-0.01,16,17376,卖盘
664,14:21:42,10.87,-3.03,0.01,27,29349,买盘
665,14:21:39,10.86,-3.12,-0.02,51,55386,卖盘
666,14:21:36,10.88,-2.94,0.0,91,99008,买盘
667,14:21:33,10.88,-2.94,0.0,60,65280,买盘
668,14:21:30,10.88,-2.94,0.0,11,11968,买盘
669,14:21:27,10.88,-2.94,0.0,20,21760,卖盘
670,14:21:24,10.88,-2.94,0.0,272,295936,卖盘
671,14:21:21,10.88,-2.94,-0.01,253,275264,卖盘
672,14:21:18,10.89,-2.85,0.0,278,302742,买盘
673,14:21:15,10.89,-2.85,0.0,397,432333,买盘
674,14:21:12,10.89,-2.85,0.01,11,11979,买盘
675,14:21:09,10.88,-2.94,-0.01,78,84864,卖盘
676,14:21:06,10.89,-2.85,0.0,12,13068,卖盘
677,14:21:03,10.89,-2.85,-0.01,136,148104,卖盘
678,14:21:00,10.9,-2.77,0.01,157,171130,买盘
679,14:20:57,10.89,-2.85,-0.01,1562,1701290,卖盘
680,14:20:54,10.9,-2.77,0.0,477,519930,卖盘
681,14:20:51,10.9,-2.77,-0.01,14,15260,卖盘
682,14:20:48,10.91,-2.68,0.0,170,185470,买盘
683,14:20:45,10.91,-2.68,0.01,52,56732,买盘
684,14:20:42,10.9,-2.77,0.0,243,264870,卖盘
685,14:20:39,10.9,-2.77,0.0,11,11990,卖盘
686,14:20:36,10.9,-2.77,-0.01,26,28340,卖盘
687,14:20:33,10.91,-2.68,0.01,139,151649,买盘
688,14:20:30,10.9,-2.77,-0.01,40,43600,卖盘
689,14:20:27,10.91,-2.68,0.01,60,65460,买盘
690,14:20:24,10.9,-2.77,0.0,26,28340,卖盘
691,14:20:18,10.9,-2.77,-0.01,20,21800,卖盘
692,14:20:15,10.91,-2.68,0.01,32,34912,买盘
693,14:20:12,10.9,-2.77,0.0,6,6540,卖盘
694,14:20:09,10.9,-2.77,0.0,4,4360,卖盘
695,14:20:06,10.9,-2.77,0.0,31,33790,卖盘
696,14:20:03,10.9,-2.77,-0.01,61,66490,卖盘
697,14:20:00,10.91,-2.68,0.01,2,2182,买盘
698,14:19:57,10.9,-2.77,0.0,10,10900,卖盘
699,14:19:54,10.9,-2.77,0.0,96,104640,卖盘
700,14:19:51,10.9,-2.77,-0.01,539,587510,卖盘
701,14:19:48,10.91,-2.68,0.0,130,141830,卖盘
702,14:19:45,10.91,-2.68,0.0,45,49095,卖盘
703,14:19:42,10.91,-2.68,-0.01,10,10910,卖盘
704,14:19:39,10.92,-2.59,0.01,9,9828,买盘
705,14:19:36,10.91,-2.68,-0.01,27,29457,卖盘
706,14:19:33,10.92,-2.59,0.0,1,1092,买盘
707,14:19:27,10.92,-2.59,0.01,99,108108,买盘
708,14:19:21,10.91,-2.68,0.0,61,66551,卖盘
709,14:19:18,10.91,-2.68,-0.01,34,37094,卖盘
710,14:19:15,10.92,-2.59,0.0,3,3276,买盘
711,14:19:06,10.92,-2.59,0.0,1,1092,中性盘
712,14:19:03,10.92,-2.59,0.01,3,3276,买盘
713,14:19:00,10.91,-2.68,-0.01,35,38185,卖盘
714,14:18:57,10.92,-2.59,0.0,4,4368,买盘
715,14:18:54,10.92,-2.59,0.0,1,1092,买盘
716,14:18:48,10.92,-2.59,0.01,23,25116,买盘
717,14:18:45,10.91,-2.68,-0.01,11,12001,卖盘
718,14:18:42,10.92,-2.59,0.0,15,16380,买盘
719,14:18:39,10.92,-2.59,0.0,10,10920,买盘
720,14:18:36,10.92,-2.59,0.0,15,16380,中性盘
721,14:18:36,10.92,-2.59,0.0,15,16380,买盘
722,14:18:33,10.92,-2.59,0.01,2,2184,买盘
723,14:18:30,10.91,-2.68,-0.01,1,1091,卖盘
724,14:18:27,10.92,-2.59,0.0,146,159432,卖盘
725,14:18:24,10.92,-2.59,-0.01,18,19656,卖盘
726,14:18:21,10.93,-2.50,0.01,7,7651,买盘
727,14:18:12,10.92,-2.59,-0.01,2,2184,卖盘
728,14:18:09,10.93,-2.50,-0.01,38,41534,卖盘
729,14:18:00,10.94,-2.41,0.0,29,31726,买盘
730,14:17:54,10.94,-2.41,0.0,9,9846,买盘
731,14:17:48,10.94,-2.41,-0.01,2,2188,中性盘
732,14:17:45,10.95,-2.32,0.02,130,142350,买盘
733,14:17:42,10.93,-2.50,-0.01,60,65580,卖盘
734,14:17:39,10.94,-2.41,0.0,13,14222,卖盘
735,14:17:36,10.94,-2.41,0.0,6,6564,卖盘
736,14:17:30,10.94,-2.41,-0.01,1,1094,卖盘
737,14:17:27,10.95,-2.32,0.01,1,1095,买盘
738,14:17:24,10.94,-2.41,0.0,1,1094,卖盘
739,14:17:21,10.94,-2.41,0.0,21,22974,买盘
740,14:17:18,10.94,-2.41,0.01,30,32820,买盘
741,14:17:15,10.93,-2.50,0.0,4,4372,卖盘
742,14:17:12,10.93,-2.50,-0.01,10,10930,卖盘
743,14:17:09,10.94,-2.41,0.01,20,21880,买盘
744,14:17:06,10.93,-2.50,0.01,3,3279,中性盘
745,14:17:03,10.92,-2.59,-0.02,100,109200,卖盘
746,14:17:00,10.94,-2.41,0.0,120,131280,买盘
747,14:16:54,10.94,-2.41,0.01,1,1094,买盘
748,14:16:51,10.93,-2.50,0.0,19,20767,卖盘
749,14:16:48,10.93,-2.50,-0.01,5,5465,卖盘
750,14:16:42,10.94,-2.41,0.01,160,175040,买盘
751,14:16:33,10.93,-2.50,0.01,2,2186,买盘
752,14:16:30,10.92,-2.59,0.0,1,1092,卖盘
753,14:16:27,10.92,-2.59,-0.01,8,8736,卖盘
754,14:16:21,10.93,-2.50,0.01,12,13116,买盘
755,14:16:18,10.92,-2.59,0.01,10,10920,买盘
756,14:16:15,10.91,-2.68,-0.01,1,1091,卖盘
757,14:16:12,10.92,-2.59,0.0,5,5460,买盘
758,14:16:09,10.92,-2.59,0.0,6,6552,买盘
759,14:16:03,10.92,-2.59,0.0,1,1092,买盘
760,14:16:00,10.92,-2.59,0.0,55,60060,买盘
761,14:15:57,10.92,-2.59,0.0,22,24024,买盘
762,14:15:54,10.92,-2.59,0.0,3,3276,买盘
763,14:15:51,10.92,-2.59,0.01,3,3276,买盘
764,14:15:48,10.91,-2.68,-0.01,21,22911,卖盘
765,14:15:45,10.92,-2.59,0.0,3,3276,买盘
766,14:15:42,10.92,-2.59,0.0,23,25116,买盘
767,14:15:39,10.92,-2.59,0.0,23,25116,买盘
768,14:15:36,10.92,-2.59,0.0,1,1092,买盘
769,14:15:33,10.92,-2.59,0.0,7,7644,买盘
770,14:15:30,10.92,-2.59,0.0,28,30576,买盘
771,14:15:27,10.92,-2.59,0.01,2,2184,买盘
772,14:15:24,10.91,-2.68,0.0,929,1013539,卖盘
773,14:15:21,10.91,-2.68,0.0,81,88371,卖盘
774,14:15:18,10.91,-2.68,-0.01,70,76370,卖盘
775,14:15:15,10.92,-2.59,0.01,19,20748,买盘
776,14:15:09,10.91,-2.68,0.0,300,327300,中性盘
777,14:15:09,10.91,-2.68,0.01,300,327300,买盘
778,14:15:06,10.9,-2.77,-0.01,56,61040,卖盘
779,14:15:03,10.91,-2.68,0.0,21,22911,买盘
780,14:15:00,10.91,-2.68,0.0,8,8728,买盘
781,14:14:57,10.91,-2.68,0.0,11,12001,买盘
782,14:14:54,10.91,-2.68,0.01,22,24002,买盘
783,14:14:51,10.9,-2.77,0.0,73,79570,卖盘
784,14:14:48,10.9,-2.77,-0.01,29,31610,卖盘
785,14:14:45,10.91,-2.68,0.0,221,241111,买盘
786,14:14:42,10.91,-2.68,0.0,2,2182,买盘
787,14:14:39,10.91,-2.68,0.0,101,110191,买盘
788,14:14:36,10.91,-2.68,0.01,120,130920,买盘
789,14:14:33,10.9,-2.77,-0.01,1,1090,卖盘
790,14:14:30,10.91,-2.68,0.0,11,12001,买盘
791,14:14:27,10.91,-2.68,0.01,5,5455,买盘
792,14:14:24,10.9,-2.77,-0.01,100,109000,卖盘
793,14:14:21,10.91,-2.68,-0.01,167,182197,卖盘
794,14:14:18,10.92,-2.59,0.01,102,111384,买盘
795,14:14:15,10.91,-2.68,0.0,27,29457,卖盘
796,14:14:09,10.91,-2.68,0.0,5,5455,卖盘
797,14:14:06,10.91,-2.68,-0.01,40,43640,卖盘
798,14:14:03,10.92,-2.59,0.01,5,5460,买盘
799,14:14:00,10.91,-2.68,0.0,63,68733,卖盘
800,14:13:57,10.91,-2.68,0.0,43,46913,买盘
801,14:13:54,10.91,-2.68,0.0,25,27275,买盘
802,14:13:48,10.91,-2.68,0.0,1,1091,买盘
803,14:13:45,10.91,-2.68,0.01,44,48004,买盘
804,14:13:42,10.9,-2.77,-0.01,22,23980,卖盘
805,14:13:39,10.91,-2.68,0.0,10,10910,买盘
806,14:13:36,10.91,-2.68,0.0,48,52368,买盘
807,14:13:33,10.91,-2.68,0.0,149,162559,买盘
808,14:13:30,10.91,-2.68,0.0,23,25093,买盘
809,14:13:27,10.91,-2.68,0.0,86,93826,买盘
810,14:13:24,10.91,-2.68,0.01,28,30548,买盘
811,14:13:21,10.9,-2.77,-0.01,32,34880,卖盘
812,14:13:15,10.91,-2.68,0.0,183,199653,买盘
813,14:13:12,10.91,-2.68,0.0,1,1091,买盘
814,14:13:09,10.91,-2.68,0.0,4,4364,买盘
815,14:13:03,10.91,-2.68,-0.01,83,90553,卖盘
816,14:12:57,10.92,-2.59,0.01,5,5460,买盘
817,14:12:54,10.91,-2.68,0.0,15,16365,卖盘
818,14:12:51,10.91,-2.68,0.0,22,24002,卖盘
819,14:12:48,10.91,-2.68,0.0,4,4364,卖盘
820,14:12:45,10.91,-2.68,0.0,41,44731,买盘
821,14:12:39,10.91,-2.68,0.0,21,22911,买盘
822,14:12:36,10.91,-2.68,0.01,5,5455,买盘
823,14:12:33,10.9,-2.77,0.0,1,1090,卖盘
824,14:12:30,10.9,-2.77,-0.01,531,579608,卖盘
825,14:12:24,10.91,-2.68,0.0,56,61096,卖盘
826,14:12:21,10.91,-2.68,0.0,57,62187,买盘
827,14:12:18,10.91,-2.68,0.01,6,6546,买盘
828,14:12:15,10.9,-2.77,-0.01,11,11990,卖盘
829,14:12:12,10.91,-2.68,-0.01,200,218473,卖盘
830,14:12:09,10.92,-2.59,0.0,18,19656,买盘
831,14:12:06,10.92,-2.59,0.0,33,36036,买盘
832,14:12:00,10.92,-2.59,-0.01,3,3276,卖盘
833,14:11:57,10.93,-2.50,0.0,2,2186,买盘
834,14:11:51,10.93,-2.50,0.02,1,1093,中性盘
835,14:11:48,10.91,-2.68,-0.01,29,31639,卖盘
836,14:11:45,10.92,-2.59,-0.02,56,61152,卖盘
837,14:11:42,10.94,-2.41,-0.02,26,28444,中性盘
838,14:11:42,10.94,-2.41,0.02,26,28444,买盘
839,14:11:33,10.92,-2.59,0.0,18,19656,卖盘
840,14:11:30,10.92,-2.59,0.0,13,14196,卖盘
841,14:11:27,10.92,-2.59,0.0,10,10920,卖盘
842,14:11:24,10.92,-2.59,0.01,115,126399,买盘
843,14:11:21,10.91,-2.68,0.0,39,42549,卖盘
844,14:11:18,10.91,-2.68,0.0,18,19638,卖盘
845,14:11:15,10.91,-2.68,-0.01,30,32730,卖盘
846,14:11:12,10.92,-2.59,0.01,45,49140,买盘
847,14:11:09,10.91,-2.68,0.0,40,43640,卖盘
848,14:11:06,10.91,-2.68,-0.01,3,3273,卖盘
849,14:11:00,10.92,-2.59,0.01,1,1092,买盘
850,14:10:54,10.91,-2.68,0.01,1,1091,买盘
851,14:10:51,10.9,-2.77,-0.01,71,77390,卖盘
852,14:10:48,10.91,-2.68,0.0,34,37094,卖盘
853,14:10:45,10.91,-2.68,0.0,10,10910,卖盘
854,14:10:39,10.91,-2.68,0.0,4,4364,卖盘
855,14:10:36,10.91,-2.68,0.01,90,98190,买盘
856,14:10:33,10.9,-2.77,-0.01,4,4360,卖盘
857,14:10:30,10.91,-2.68,0.0,16,17456,买盘
858,14:10:27,10.91,-2.68,0.0,53,57823,买盘
859,14:10:18,10.91,-2.68,-0.01,11,12001,卖盘
860,14:10:15,10.92,-2.59,0.01,28,30576,买盘
861,14:10:12,10.91,-2.68,0.0,21,23184,卖盘
862,14:10:06,10.91,-2.68,0.01,82,90280,买盘
863,14:10:03,10.9,-2.77,-0.01,16,17440,卖盘
864,14:10:00,10.91,-2.68,0.0,11,12001,买盘
865,14:09:57,10.91,-2.68,0.0,107,116737,买盘
866,14:09:54,10.91,-2.68,0.01,18,19638,买盘
867,14:09:51,10.9,-2.77,0.0,70,76300,卖盘
868,14:09:48,10.9,-2.77,0.0,77,83930,卖盘
869,14:09:45,10.9,-2.77,0.0,69,75210,卖盘
870,14:09:39,10.9,-2.77,-0.01,30,32700,卖盘
871,14:09:33,10.91,-2.68,0.0,63,68733,买盘
872,14:09:30,10.91,-2.68,0.01,22,24002,买盘
873,14:09:27,10.9,-2.77,-0.01,149,162410,卖盘
874,14:09:24,10.91,-2.68,0.0,22,24002,买盘
875,14:09:21,10.91,-2.68,0.0,5,5455,买盘
876,14:09:18,10.91,-2.68,-0.01,10,11183,卖盘
877,14:09:15,10.92,-2.59,0.0,171,186732,买盘
878,14:09:12,10.92,-2.59,0.01,1,1092,买盘
879,14:09:09,10.91,-2.68,-0.02,17,18547,卖盘
880,14:09:06,10.93,-2.50,0.02,100,109300,买盘
881,14:09:03,10.91,-2.68,-0.02,1930,2105630,卖盘
882,14:09:00,10.93,-2.50,0.01,3,3279,买盘
883,14:08:57,10.92,-2.59,-0.01,15,16380,卖盘
884,14:08:54,10.93,-2.50,0.01,5,5465,买盘
885,14:08:51,10.92,-2.59,-0.01,25,27300,卖盘
886,14:08:48,10.93,-2.50,0.0,63,68859,卖盘
887,14:08:45,10.93,-2.50,0.0,40,43720,卖盘
888,14:08:39,10.93,-2.50,0.0,9,9837,卖盘
889,14:08:36,10.93,-2.50,-0.01,10,10930,卖盘
890,14:08:33,10.94,-2.41,0.01,36,39384,买盘
891,14:08:27,10.93,-2.50,0.0,25,27325,卖盘
892,14:08:24,10.93,-2.50,0.0,15,16395,卖盘
893,14:08:21,10.93,-2.50,0.0,50,54650,卖盘
894,14:08:18,10.93,-2.50,0.0,201,219693,卖盘
895,14:08:15,10.93,-2.50,0.0,30,32790,中性盘
896,14:08:15,10.93,-2.50,-0.01,30,32790,卖盘
897,14:08:12,10.94,-2.41,0.0,42,45948,买盘
898,14:08:09,10.94,-2.41,0.01,16,17504,买盘
899,14:08:06,10.93,-2.50,0.0,77,84161,卖盘
900,14:08:00,10.93,-2.50,-0.01,16,17488,卖盘
901,14:07:57,10.94,-2.41,0.0,46,50324,买盘
902,14:07:54,10.94,-2.41,0.0,2,2188,买盘
903,14:07:48,10.94,-2.41,0.0,11,12034,中性盘
904,14:07:45,10.94,-2.41,0.0,402,439788,卖盘
905,14:07:42,10.94,-2.41,0.01,141,154254,买盘
906,14:07:39,10.93,-2.50,0.0,15,16395,卖盘
907,14:07:36,10.93,-2.50,-0.01,74,80882,卖盘
